src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.149,104.212.67.71,49775,443,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,6,2022/2/23 10:29,727927.0,14822.91494,43.96045208,19.23269778,24.72775429,14,18,2912,7878,1466.0,54.0,208.0,358.2881921,1514.0,54.0,437.6666667,559.3484305,1514,54,337.1875,495.1085384,245132.4648,280,360,20,6,23481.51613,199881.0,6.0,47111.50698,727927.0,200354.0,78.0,55994.38462,64225.10873,641753.0,244868.0,6.0,37750.17647,65199.53906,0,0,0,0,1,0,0,0,0,0,0,1.285714286,337.1875,64240,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,4.0,6136.0,5.0,4582474.227,2052173.913,208.0,437.6666667,0,14,18,2912,7878
172.16.0.149,172.16.0.1,137,137,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,17,2022/2/23 10:29,3109395.0,106.1299706,0.964817915,0.964817915,0.0,3,0,330,0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110,110,110.0,0.0,0.0,24,0,8,3,1554697.5,1594555.0,1514840.0,39857.5,3109395.0,1594555.0,1514840.0,1554697.5,39857.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0.0,0.0,0.0,0.0,1514840.0,79715.0,797277.5,717562.5,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0,3,0,330,0
172.16.0.149,135.148.121.246,49768,8080,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,6,2022/2/23 10:29,450.0,480000.0,8888.888889,6666.666667,2222.222222,3,1,162,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,150.0,201.0,65.0,60.50344343,450.0,266.0,184.0,225.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,54.0,65504,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,3,1,162,54
172.16.0.131,156.96.154.210,49200,80,2c:27:d7:d2:06:f5,00:09:12:96:5d:c9,6,2022/2/23 10:29,37392287.0,20330.55641,19.81692107,5.883566309,13.93335476,220,521,11966,748240,128.0,54.0,54.39090909,5.039111492,1514.0,54.0,1436.161228,114.6750433,1514,54,1025.919028,638.604295,407815.4455,4400,10420,20,1,50530.11757,36573818.0,1.0,1343549.396,37392287.0,36573818.0,66.0,170741.0365,2465560.573,722610.0,96610.0,7.0,1389.634615,7293.672549,0,0,0,0,1,0,0,0,0,0,0,2.368181818,1025.919028,8192,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720102.0,519.0,0.0,1155411.292,54.39090909,1436.161228,0,220,521,11966,748240
172.16.0.170,52.182.141.63,54086,443,00:12:f0:64:d1:d9,00:09:12:96:5d:c9,6,2022/2/23 10:30,391508.0,551.7128641,10.21690489,5.108452445,5.108452445,2,2,108,108,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,40,20,0,130502.6667,391196.0,150.0,184338.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,2,108,108
172.16.0.149,135.148.121.246,49776,8080,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,6,2022/2/23 10:29,29905405.0,160.5061025,0.802530512,0.434704028,0.367826485,13,11,1648,3152,570.0,54.0,126.7692308,154.8781923,1430.0,54.0,286.5454545,444.5098145,1430,54,200.0,331.5003771,109892.5,260,220,20,3,1300235.0,25958871.0,29.0,5291909.076,29905405.0,25958871.0,38.0,2492117.083,7120732.719,29786896.0,25959118.0,135.0,2978689.6,7708809.814,0,0,0,0,1,0,0,0,0,0,0,0.846153846,200.0,65535,64239,0.0,0.0,0.0,0.0,23008639.0,2950232.0,12979435.5,10029203.5,0.0,0.0,0.0,0.0,0.0,0.0,126.7692308,286.5454545,0,13,11,1648,3152
172.16.0.149,144.217.88.125,49772,443,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,6,2022/2/23 10:30,269.0,802973.9777,14869.88848,11152.41636,3717.472119,3,1,162,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,89.66666667,146.0,33.0,46.13265895,269.0,146.0,123.0,134.5,11.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,54.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,3,1,162,54
172.16.0.149,135.148.121.246,49769,8080,00:1b:fc:7b:d1:c0,00:09:12:96:5d:c9,6,2022/2/23 10:30,159.0,1358490.566,25157.2327,18867.92453,6289.308176,3,1,162,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,53.0,94.0,12.0,33.47635982,159.0,106.0,53.0,79.5,26.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,54.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,3,1,162,54
172.16.0.53,172.16.0.149,445,49718,18:66:da:6f:2e:f0,00:1b:fc:7b:d1:c0,6,2022/2/23 10:30,111.0,1090090.09,18018.01802,9009.009009,9009.009009,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,8210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
172.16.0.170,168.197.250.14,54088,80,00:12:f0:64:d1:d9,00:09:12:96:5d:c9,6,2022/2/23 10:29,66124704.0,7450.649609,8.393232278,3.175817619,5.217414659,210,345,12058,480614,518.0,54.0,57.41904762,34.07520561,1514.0,54.0,1393.084058,206.2554246,1514,54,887.6972973,668.2032398,446495.5696,4200,6900,20,3,119358.6715,27955735.0,1.0,1307019.307,66124704.0,27955928.0,58.0,316386.1435,2113310.378,65895662.0,27956123.0,6.0,191557.157,1654495.521,0,0,0,0,1,0,0,0,0,0,0,1.642857143,887.6972973,65535,64240,26015122.0,5265022.0,15640072.0,10375050.0,25484505.0,272819.0,5645276.333,8983843.997,0.0,0.0,57542.875,42.125,0.0,100781.7243,57.41904762,1393.084058,0,210,345,12058,480614
