src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.88.128,192.168.88.129,51498,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:50:31,18301643.0,289.536846500612,1.2567177711858986,0.6556788371404688,0.6010389340454297,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831892.8636363636,3654332.0,101.0,1428032.2340614945,14647898.0,3655801.0,284.0,1331627.0909090908,1574628.3225896058,18293200.0,3656473.0,872.0,1829320.0,1633418.946175965,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827501.0,1826747.0,1827073.3333333333,316.0488710451105,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,42198,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:51:18,14647929.0,361.75762457614314,1.5701878402059433,0.8192284383683182,0.750959401837625,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,665814.9545454546,3653889.0,57.0,1173673.568943933,12820417.0,3655822.0,292.0,1165492.4545454546,1408154.4406349342,14639322.0,3655748.0,813.0,1463932.2,1366331.2251719786,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827093.0,1825626.0,1826505.0,633.2629785484069,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,42204,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:51:18,14645961.0,361.8062344970057,1.5703988287282753,0.8193385193364915,0.7510603093917838,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,665725.5,3654689.0,101.0,1173829.8998821124,12818020.0,3656064.0,291.0,1165274.5454545454,1408161.999481811,14637464.0,3656582.0,857.0,1463746.4,1366257.97129892,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827651.0,1825829.0,1826839.3333333333,756.9774692082248,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,42206,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:51:18,14649237.0,361.7253239878637,1.5700476413891045,0.8191552911595328,0.7508923502295717,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,665874.4090909091,3653818.0,83.0,1173620.8477984106,12821369.0,3656798.0,292.0,1165579.0,1408273.0223014285,14640733.0,3657705.0,793.0,1464073.3,1366402.6001084785,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827212.0,1826377.0,1826731.6666666667,352.2786144832272,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,42214,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:51:18,14647617.0,361.7653301557516,1.570221285824172,0.8192458882560897,0.7509753975680822,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,665800.7727272727,3654419.0,100.0,1173731.6985316894,12820065.0,3655996.0,310.0,1165460.4545454546,1408088.1038631045,14639130.0,3656243.0,901.0,1463913.0,1366244.9471703088,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827476.0,1825535.0,1826651.3333333333,818.8090267102716,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47850,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:02,16485291.0,321.43806257347836,1.3951831362879794,0.7279216363241632,0.6672614999638162,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,749331.4090909091,3654125.0,304.0,1309398.147477537,14658205.0,3655745.0,732.0,1332564.0909090908,1573511.3818058153,16467575.0,3655719.0,1490.0,1646757.5,1516115.1056706908,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,3653548.0,1826580.0,2740064.0,913484.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47860,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:02,16482299.999999998,321.4963931004775,1.3954363165334935,0.728053730365301,0.6673825861681926,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,749195.4545454546,3653889.0,115.0,1309411.4644972696,14655095.0,3655106.0,288.0,1332281.3636363635,1574558.2455478092,16473709.0,3654898.0,877.0,1647370.9,1516367.2187496966,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,3653686.0,1826412.0,2740049.0,913637.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47862,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:02,16469726.999999998,321.7418236501431,1.3965015934993945,0.7286095270431623,0.6678920664562321,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,748623.9545454546,3653528.0,56.0,1309584.7211706422,14642622.0,3655107.0,207.0,1331147.4545454546,1574070.1328656557,16461097.0,3654087.0,693.0,1646109.7,1516058.3073444802,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,3653528.0,1826720.0,2740124.0,913404.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47890,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:02,16482817.0,321.4863090453531,1.395392547281208,0.7280308942336737,0.6673616530475343,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,749218.9545454546,3653681.0,103.0,1309283.362869498,14655926.0,3654832.0,383.0,1332356.9090909092,1574345.5048519487,16473314.0,3654860.0,1076.0,1647331.4,1516311.009118855,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,3653445.0,1826418.0,2739931.5,913513.5,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,44960,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:49,18301635.0,289.5369730627892,1.2567183205216363,0.655679123750419,0.6010391967712174,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831892.5,3654490.0,80.0,1428096.768106507,14647432.0,3656481.0,276.0,1331584.7272727273,1574563.3323550713,18292764.0,3656151.0,778.0,1829276.4,1633116.6203757895,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1827198.0,1826154.0,1826676.0,522.0,3653986.0,1826658.0,2435851.6666666665,861351.0536888482,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,44962,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:49,18315496.0,289.3178541274558,1.2557672475809556,0.6551829117813681,0.6005843357995875,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,832522.5454545454,3654794.0,118.0,1427809.9786828563,14661239.0,3665968.0,276.0,1332839.9090909092,1576395.4561384914,18306707.0,3658788.0,848.0,1830670.7,1633433.7951214337,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1827409.0,1825905.0,1826657.0,752.0,3653827.0,1826702.0,2435857.0,861234.8574672687,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,44974,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:49,18301005.0,289.5469401817004,1.2567615822191185,0.6557016950708445,0.6010598871482741,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831863.8636363636,3654779.0,104.0,1428052.6633075385,14646226.0,3656014.0,305.0,1331475.0909090908,1574322.620660792,18292151.0,3656832.0,948.0,1829215.1,1633026.1608702692,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1827180.0,1826263.0,1826721.5,458.5,3654429.0,1826622.0,2436074.0,861507.111546968,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,44976,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-18 23:52:49,18304624.0,289.489693970223,1.2565131083817946,0.6555720565470233,0.6009410518347713,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,832028.3636363636,3655026.0,97.0,1428083.9977479535,14649598.0,3657273.0,265.0,1331781.6363636365,1574571.4345543087,18295719.0,3657083.0,889.0,1829571.9,1633111.5071242657,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1827002.0,1826364.0,1826683.0,319.0,3654099.0,1826889.0,2436130.6666666665,861233.69343376,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
