src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.88.128,192.168.88.129,39998,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:22:39,18300047.0,289.5620978459782,1.256827373175599,0.655736020787269,0.60109135238833,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831820.3181818182,3654369.0,63.0,1428061.1818188827,14645678.0,3655264.0,219.0,1331425.2727272727,1574217.4832374277,18290264.0,3655666.0,689.0,1829026.4,1632921.6033391315,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827336.0,1826965.0,1827189.6666666667,161.27064897935466,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,40006,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:22:39,18299076.0,289.57746281834125,1.256894063940715,0.6557708159690686,0.6011232479716463,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831776.1818181818,3654412.0,109.0,1428074.0755645707,14644664.0,3655080.0,229.0,1331333.0909090908,1574299.4126345073,18290425.0,3655434.0,806.0,1829042.5,1632903.0525337534,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827498.0,1826660.0,1827209.3333333333,388.6054840351873,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,40016,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:22:39,18298996.0,289.57872880020307,1.2568995588610437,0.6557736828840227,0.6011258759770208,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,831772.5454545454,3654348.0,100.0,1428069.9809051799,14644684.0,3655274.0,325.0,1331334.9090909092,1574303.1113134965,18290663.0,3655616.0,809.0,1829066.3,1632848.241647585,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827405.0,1826725.0,1827066.6666666667,277.61884342065514,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,46986,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:23:26,14668919.0,361.23997957859063,1.5679410323282854,0.8180561907799749,0.7498848415483104,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,666769.0454545454,3655310.0,245.0,1173410.3905631218,12841108.0,3656957.0,245.0,1167373.4545454546,1408593.6909735936,14655408.0,3669748.0,1811.0,1465540.8,1368299.7816252694,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1826726.0,177.0,913451.5,913274.5,1828149.0,1826363.0,1827404.3333333333,758.7082589653431,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,46990,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:23:26,14676894.0,361.0436922144426,1.5670890584888055,0.8176116826898115,0.749477375798994,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,667131.5454545454,3654544.0,222.0,1173290.6564262956,12847115.0,3659150.0,262.0,1167919.5454545454,1409533.7205723783,14665794.0,3662693.0,1367.0,1466579.4,1367761.8059414583,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1825385.0,562.0,912973.5,912411.5,1827098.0,1824356.0,1826112.6666666667,1245.219480876988,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47006,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:23:26,14685446.0,360.83344012841013,1.566176471589627,0.817135550394588,0.749040921195039,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,667520.2727272727,3654269.0,97.0,1172791.839907747,12857772.0,3658995.0,240.0,1168888.3636363635,1410138.4115606444,14674274.0,3664717.0,801.0,1467427.4,1369745.3827257971,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1825701.0,427.0,913064.0,912637.0,1827200.0,1825877.0,1826514.3333333333,541.1927157266214,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,47010,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:23:26,14660944.0,361.4364804885688,1.5687939330509686,0.8185011824613749,0.7502927505895937,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,666406.5454545454,3654212.0,106.0,1173458.250913347,12833491.0,3659697.0,306.0,1166681.0,1409180.6054815878,14652124.0,3664552.0,924.0,1465212.4,1367749.270445223,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,1826707.0,366.0,913536.5,913170.5,1827357.0,1826467.0,1826771.0,414.4619001388025,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,56242,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:24:11,18314190.0,289.33848562235073,1.2558567973795183,0.6552296334154009,0.6006271639641174,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,832463.1818181818,3653961.0,81.0,1427565.4226358002,16486876.0,3657366.0,287.0,1498806.9090909092,1709145.796023555,18305724.0,3666203.0,862.0,1830572.4,1634503.2517089222,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827726.0,1825981.0,1826853.5,872.5,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,56240,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:24:11,18304182.0,289.496684418894,1.256543450015958,0.6555878869648477,0.6009555630511104,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,832008.2727272727,3654600.0,123.0,1428096.4604325634,16476663.0,3658143.0,287.0,1497878.4545454546,1709057.9689404846,18295658.0,3658733.0,865.0,1829565.8,1633439.1292383564,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1827586.0,1827014.0,1827300.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
192.168.88.128,192.168.88.129,56260,22,00:0c:29:57:61:e7,00:0c:29:d1:83:30,6,2022-10-19 23:24:11,18304083.0,289.4982501991496,1.2565502461937046,0.6555914327967154,0.6009588133969891,12,11,2478,2821,1042.0,82.0,206.5,253.0482496810967,1146.0,101.0,256.45454545454544,312.9958941456998,1146,82,230.3913043478261,284.40276692998106,80884.93383742911,240,220,20,12,832003.7727272727,3654012.0,60.0,1427845.4610519093,16476336.0,3656499.0,258.0,1497848.7272727273,1708940.0797056577,18295399.0,3657454.0,810.0,1829539.9,1633577.158705364,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,230.3913043478261,502,502,0.0,0.0,0.0,0.0,1826979.0,1826799.0,1826889.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,256.45454545454544,0,12,11,2478,2821
